hum,windspeed,temp_c,feels_like_c,casual,registered,year,month,day,dayofweek,season_1,season_2,season_3,season_4,hr_0,hr_1,hr_2,hr_3,hr_4,hr_5,hr_6,hr_7,hr_8,hr_9,hr_10,hr_11,hr_12,hr_13,hr_14,hr_15,hr_16,hr_17,hr_18,hr_19,hr_20,hr_21,hr_22,hr_23,holiday_0,holiday_1,workingday_0,workingday_1,weathersit_1,weathersit_2,weathersit_3,weathersit_4,total_count
0.88,0.19298245614035087,0.5918367346938775,0.5455000000000001,92,149,2012,7,21,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,241
0.88,0.22807017543859648,0.5918367346938775,0.5455000000000001,51,126,2012,7,21,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,177
0.88,0.19298245614035087,0.5918367346938775,0.5455000000000001,67,171,2012,7,21,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,238
0.88,0.19298245614035087,0.5918367346938775,0.5455000000000001,51,163,2012,7,21,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,214
0.88,0.19298245614035087,0.5918367346938775,0.5455000000000001,29,134,2012,7,21,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,163
0.88,0.12280701754385964,0.5918367346938775,0.5455000000000001,40,140,2012,7,21,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,180
0.88,0.0,0.5918367346938775,0.5455000000000001,32,117,2012,7,21,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,149
0.88,0.12280701754385964,0.5918367346938775,0.5455000000000001,17,96,2012,7,22,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,113
0.88,0.19298245614035087,0.5918367346938775,0.5455000000000001,31,99,2012,7,22,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,130
0.88,0.12280701754385964,0.5918367346938775,0.5455000000000001,32,90,2012,7,22,6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,122
0.88,0.12280701754385964,0.5918367346938775,0.5455000000000001,13,30,2012,7,22,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,43
0.88,0.0,0.5918367346938775,0.5455000000000001,6,10,2012,7,22,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,16
0.88,0.0,0.5918367346938775,0.5455000000000001,0,6,2012,7,22,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,6
0.83,0.10526315789473684,0.6122448979591837,0.5758000000000001,5,14,2012,7,22,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,19
0.83,0.0,0.6122448979591837,0.5758000000000001,13,25,2012,7,22,6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,38
0.78,0.0,0.6326530612244897,0.5909,31,122,2012,7,22,6,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,153
0.69,0.0,0.6530612244897959,0.6212,79,179,2012,7,22,6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,258
0.74,0.0,0.6530612244897959,0.6212,114,265,2012,7,22,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,379
0.74,0.0,0.6530612244897959,0.6212,191,314,2012,7,22,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,505
0.7,0.12280701754385964,0.6938775510204082,0.6515,178,326,2012,7,22,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,504
0.65,0.10526315789473684,0.6938775510204082,0.6515,238,388,2012,7,22,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,626
0.66,0.12280701754385964,0.7142857142857143,0.6818,256,360,2012,7,22,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,616
0.66,0.12280701754385964,0.7142857142857143,0.6818,254,370,2012,7,22,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,624
0.66,0.12280701754385964,0.7346938775510204,0.6970000000000001,245,383,2012,7,22,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,628
0.66,0.2631578947368421,0.7346938775510204,0.6970000000000001,188,368,2012,7,22,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,556
0.66,0.19298245614035087,0.7346938775510204,0.6970000000000001,173,342,2012,7,22,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,515
0.7,0.19298245614035087,0.7142857142857143,0.6818,180,342,2012,7,22,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,522
0.74,0.19298245614035087,0.6938775510204082,0.6667000000000001,124,254,2012,7,22,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,378
0.79,0.12280701754385964,0.6938775510204082,0.6667000000000001,88,257,2012,7,22,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,345
0.74,0.22807017543859648,0.6938775510204082,0.6667000000000001,55,136,2012,7,22,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,191
0.79,0.19298245614035087,0.6734693877551021,0.6364000000000001,33,90,2012,7,22,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,123
0.89,0.10526315789473684,0.6530612244897959,0.5909,11,36,2012,7,23,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,47
0.89,0.22807017543859648,0.6530612244897959,0.5909,7,20,2012,7,23,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,27
0.94,0.10526315789473684,0.6530612244897959,0.5909,3,14,2012,7,23,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,17
0.94,0.10526315789473684,0.6530612244897959,0.5909,0,2,2012,7,23,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,2
0.94,0.15789473684210525,0.6530612244897959,0.5909,0,8,2012,7,23,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,8
0.94,0.15789473684210525,0.6530612244897959,0.5909,3,48,2012,7,23,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,51
0.89,0.10526315789473684,0.6734693877551021,0.6364000000000001,9,148,2012,7,23,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,157
0.84,0.15789473684210525,0.6938775510204082,0.6667000000000001,17,404,2012,7,23,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,421
0.79,0.12280701754385964,0.7142857142857143,0.6970000000000001,47,691,2012,7,23,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,738
0.74,0.15789473684210525,0.7346938775510204,0.7121,57,288,2012,7,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,345
0.62,0.0,0.7755102040816327,0.7424,63,137,2012,7,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,200
0.52,0.19298245614035087,0.7959183673469389,0.7424,69,129,2012,7,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,198
0.52,0.19298245614035087,0.7959183673469389,0.7424,109,205,2012,7,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,314
0.52,0.12280701754385964,0.7959183673469389,0.7424,64,176,2012,7,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,240
0.59,0.19298245614035087,0.7755102040816327,0.7424,82,189,2012,7,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,271
0.55,0.22807017543859648,0.7959183673469389,0.7576,76,205,2012,7,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,281
0.52,0.15789473684210525,0.8163265306122449,0.7726999999999999,111,346,2012,7,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,457
0.52,0.15789473684210525,0.8163265306122449,0.7726999999999999,87,760,2012,7,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,847
0.46,0.12280701754385964,0.8163265306122449,0.7576,69,672,2012,7,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,741
0.52,0.2982456140350877,0.7959183673469389,0.7424,94,488,2012,7,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,582
0.62,0.19298245614035087,0.7551020408163266,0.7121,56,347,2012,7,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,403
0.62,0.22807017543859648,0.7551020408163266,0.7121,45,251,2012,7,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,296
0.62,0.22807017543859648,0.7346938775510204,0.6818,40,169,2012,7,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,209
0.66,0.19298245614035087,0.7142857142857143,0.6818,16,98,2012,7,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,114
0.74,0.15789473684210525,0.6938775510204082,0.6667000000000001,12,52,2012,7,24,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,64
0.79,0.19298245614035087,0.6734693877551021,0.6364000000000001,7,10,2012,7,24,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,17
0.83,0.19298245614035087,0.6530612244897959,0.6061000000000001,6,10,2012,7,24,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,16
0.83,0.19298245614035087,0.6530612244897959,0.6061000000000001,1,5,2012,7,24,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,6
0.83,0.10526315789473684,0.6530612244897959,0.6061000000000001,0,6,2012,7,24,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,6
0.83,0.12280701754385964,0.6530612244897959,0.6061000000000001,5,45,2012,7,24,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,50
0.83,0.15789473684210525,0.6530612244897959,0.6061000000000001,17,173,2012,7,24,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,190
0.74,0.19298245614035087,0.6938775510204082,0.6667000000000001,24,492,2012,7,24,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,516
0.7,0.22807017543859648,0.7346938775510204,0.6970000000000001,49,694,2012,7,24,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,743
0.53,0.0,0.8367346938775511,0.803,40,299,2012,7,24,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,339
0.56,0.3508771929824561,0.8163265306122449,0.7878999999999999,62,156,2012,7,24,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,218
0.53,0.38596491228070173,0.8367346938775511,0.803,45,156,2012,7,24,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,201
0.56,0.2631578947368421,0.8163265306122449,0.7878999999999999,60,169,2012,7,24,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,229
0.53,0.3508771929824561,0.8367346938775511,0.803,73,200,2012,7,24,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,273
0.53,0.2631578947368421,0.8367346938775511,0.803,48,196,2012,7,24,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,244
0.49,0.3508771929824561,0.8163265306122449,0.7726999999999999,73,212,2012,7,24,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,285
0.55,0.3508771929824561,0.7959183673469389,0.7576,86,369,2012,7,24,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,455
0.52,0.38596491228070173,0.7959183673469389,0.7424,94,775,2012,7,24,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,869
0.62,0.38596491228070173,0.7551020408163266,0.7121,110,767,2012,7,24,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,877
0.62,0.19298245614035087,0.7551020408163266,0.7121,109,523,2012,7,24,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,632
0.66,0.19298245614035087,0.7346938775510204,0.6970000000000001,85,438,2012,7,24,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,523
0.66,0.2631578947368421,0.7346938775510204,0.6970000000000001,53,325,2012,7,24,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,378
0.66,0.2982456140350877,0.7346938775510204,0.6970000000000001,43,226,2012,7,24,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,269
0.58,0.38596491228070173,0.7346938775510204,0.6818,38,154,2012,7,24,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,192
0.58,0.3508771929824561,0.7142857142857143,0.6667000000000001,9,57,2012,7,25,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,66
0.58,0.22807017543859648,0.6938775510204082,0.6515,2,26,2012,7,25,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,28
0.61,0.2631578947368421,0.6734693877551021,0.6364000000000001,1,11,2012,7,25,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,12
0.65,0.2631578947368421,0.6530612244897959,0.6212,1,11,2012,7,25,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,12
0.65,0.2631578947368421,0.6326530612244897,0.6061000000000001,0,4,2012,7,25,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,4
0.65,0.19298245614035087,0.6326530612244897,0.6061000000000001,5,54,2012,7,25,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,59
0.65,0.22807017543859648,0.6326530612244897,0.6061000000000001,11,179,2012,7,25,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,190
0.5,0.38596491228070173,0.6530612244897959,0.6212,34,473,2012,7,25,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,507
0.42,0.2982456140350877,0.6938775510204082,0.6364000000000001,43,745,2012,7,25,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,788
0.37,0.3508771929824561,0.7142857142857143,0.6515,65,277,2012,7,25,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,342
0.37,0.0,0.7346938775510204,0.6515,68,163,2012,7,25,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,231
0.33,0.0,0.7551020408163266,0.6667000000000001,79,202,2012,7,25,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,281
0.33,0.0,0.7551020408163266,0.6667000000000001,77,233,2012,7,25,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,310
0.31,0.19298245614035087,0.7755102040816327,0.6818,81,231,2012,7,25,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,312
0.29,0.15789473684210525,0.7959183673469389,0.6970000000000001,88,159,2012,7,25,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,247
0.31,0.10526315789473684,0.7755102040816327,0.6818,94,223,2012,7,25,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,317
0.29,0.19298245614035087,0.7959183673469389,0.6970000000000001,91,393,2012,7,25,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,484
0.31,0.0,0.7959183673469389,0.6970000000000001,130,783,2012,7,25,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,913
0.27,0.15789473684210525,0.7959183673469389,0.6970000000000001,104,787,2012,7,25,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,891
0.33,0.15789473684210525,0.7551020408163266,0.6667000000000001,116,582,2012,7,25,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,698
0.4,0.19298245614035087,0.7346938775510204,0.6515,106,461,2012,7,25,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,567
0.45,0.15789473684210525,0.7142857142857143,0.6515,71,326,2012,7,25,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,397
0.58,0.15789473684210525,0.6938775510204082,0.6515,55,223,2012,7,25,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,278
0.57,0.3508771929824561,0.6734693877551021,0.6364000000000001,52,187,2012,7,25,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,239
0.65,0.22807017543859648,0.6530612244897959,0.6212,27,65,2012,7,26,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,92
0.65,0.2631578947368421,0.6530612244897959,0.6212,6,23,2012,7,26,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,29
0.69,0.2982456140350877,0.6530612244897959,0.6212,5,16,2012,7,26,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,21
0.69,0.2631578947368421,0.6530612244897959,0.6212,0,8,2012,7,26,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,8
0.74,0.22807017543859648,0.6530612244897959,0.6212,0,4,2012,7,26,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,4
0.74,0.22807017543859648,0.6530612244897959,0.6212,2,40,2012,7,26,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,42
0.78,0.2982456140350877,0.6530612244897959,0.6061000000000001,16,165,2012,7,26,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,181
0.74,0.2982456140350877,0.6938775510204082,0.6667000000000001,17,478,2012,7,26,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,495
0.74,0.2982456140350877,0.6938775510204082,0.6667000000000001,49,680,2012,7,26,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,729
0.7,0.15789473684210525,0.7142857142857143,0.6818,55,289,2012,7,26,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,344
0.7,0.2631578947368421,0.7346938775510204,0.6970000000000001,79,143,2012,7,26,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,222
0.66,0.2631578947368421,0.7959183673469389,0.803,69,143,2012,7,26,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,212
0.56,0.2982456140350877,0.8367346938775511,0.8181999999999999,73,206,2012,7,26,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,279
0.53,0.3508771929824561,0.8571428571428572,0.8333,53,189,2012,7,26,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,242
0.47,0.2982456140350877,0.8979591836734694,0.8788,62,151,2012,7,26,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,213
0.42,0.3508771929824561,0.9183673469387756,0.8939,65,173,2012,7,26,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,238
